,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,access,tunnel
2328,4697957128,4697957126,0,476148406,True,2,residential,50,41.281,"LINESTRING (103.9061025 1.3993839, 103.9063653 1.3991216)",,Punggol Field,,,
2329,4697957129,4697957130,0,476148407,True,3,residential,50,28.155,"LINESTRING (103.9067438 1.3988277, 103.9069347 1.3986613)",,Punggol Field,,,
2330,4697957130,4697957131,0,476148409,True,4,residential,50,17.007,"LINESTRING (103.9069347 1.3986613, 103.9070557 1.3985677)",,Punggol Field,,,
2331,4697957131,411679986,0,476148408,True,3,residential,50,28.675,"LINESTRING (103.9070557 1.3985677, 103.9072434 1.3983908)",,Punggol Field,,,
2332,4697957131,4697957132,0,476148410,True,1,residential,50,11.574,"LINESTRING (103.9070557 1.3985677, 103.9071593 1.3985573)",,Punggol Field,,,
2333,4697957132,4697957135,0,476148410,True,1,residential,50,5.86,"LINESTRING (103.9071593 1.3985573, 103.907212 1.3985585)",,Punggol Field,,,
2334,4697957133,4697957134,0,476148410,True,1,residential,50,13.471,"LINESTRING (103.9072842 1.3985623, 103.9074042 1.3985792)",,Punggol Field,,,
2335,4697957134,5177326135,0,617971371,True,2,residential,40,105.838,"LINESTRING (103.9074042 1.3985792, 103.9079554 1.3993553)",,Edgefield Plains,,,
2336,4697957135,4697957133,0,476148410,True,1,residential,50,8.037,"LINESTRING (103.907212 1.3985585, 103.9072842 1.3985623)",,Punggol Field,,,
2337,4697965974,4697965975,0,476149333,True,2,residential,50,29.559,"LINESTRING (103.9088727 1.3970902, 103.9090782 1.3969215)",,Punggol Field,,,
2338,4697965975,4697965976,0,476149334,True,2,residential,50,127.239,"LINESTRING (103.9090782 1.3969215, 103.9099627 1.3961952)",,Punggol Field,,,
2339,4697965976,6777634249,0,476149335,True,3,residential,50,11.693,"LINESTRING (103.9099627 1.3961952, 103.9100457 1.3961306)",,Punggol Field,,,
2340,4697965977,4697965979,0,476149338,True,3,residential,50,62.658,"LINESTRING (103.9131276 1.3935852, 103.9135578 1.3932211)",,Punggol Field,,,
2341,4697965978,4697965977,0,476149339,True,2,residential,50,87.028,"LINESTRING (103.9125156 1.3940733, 103.9131276 1.3935852)",,Punggol Field,,,
2342,4697965979,5218489128,0,476149340,True,2,residential,50,27.229,"LINESTRING (103.9135578 1.3932211, 103.9137421 1.3930598)",,Punggol Field,,,
2343,4697965979,5218349048,0,476162287,True,,residential,50,17.315,"LINESTRING (103.9135578 1.3932211, 103.9134577 1.3931018)",,Punggol Field Walk,,,
2344,4698044170,1167567951,0,476158177,True,3,residential,50,42.31,"LINESTRING (103.9024362 1.4095681, 103.9022787 1.4092217)",,Sentul Crescent,,,
2345,4698044171,2274884131,0,476158179,True,5,secondary,60,38.559,"LINESTRING (103.9073233 1.4052785, 103.9074815 1.4055871)",,Punggol Road,,,
2346,4698064604,7232064760,0,476161037,True,2,residential,40,26.982,"LINESTRING (103.9135339 1.3988657, 103.9133933 1.3986679)",,Edgedale Plains,,,
2347,4698064605,7232064759,0,476161038,True,4,residential,40,6.769,"LINESTRING (103.9133305 1.3985733, 103.9132941 1.3985245)",,Edgedale Plains,,,
2348,4698074722,4698074723,0,476162264,True,3,residential,40,19.99,"LINESTRING (103.9095551 1.4015463, 103.9094513 1.4013995)",,Edgefield Plains,,,
2349,4698074723,2274881314,0,476162265,True,4,residential,40,26.114,"LINESTRING (103.9094513 1.4013995, 103.9093156 1.4012078)",,Edgefield Plains,,,
2350,4698074724,5145706989,0,476162268,True,1,residential,50,16.529,"LINESTRING (103.9070194 1.3980674, 103.9070108 1.3982158)",,,,,
2351,4698074724,411679985,0,620519864,True,3,residential,50,23.208,"LINESTRING (103.9070194 1.3980674, 103.9071445 1.3982345)",,Edgefield Plains,,,
2352,4698074726,4698074728,0,476162268,True,1,residential,50,13.635,"LINESTRING (103.9069614 1.3983666, 103.9068999 1.3984727)",,,,,
2353,4698074728,6817425280,0,635682236,True,2,residential,50,63.247,"LINESTRING (103.9068999 1.3984727, 103.9064504 1.3988214)",,Punggol Field,,,
2354,4698074729,4698074731,0,476162270,True,1,residential,50,13.417,"LINESTRING (103.9073965 1.3980253, 103.9072791 1.3980533)",,,,,
2355,4698074729,368921589,0,620519866,True,3,residential,50,27.962,"LINESTRING (103.9073965 1.3980253, 103.9072047 1.398188)",,Punggol Field,,,
2356,4698074731,4698074732,0,476162270,True,1,residential,50,13.674,"LINESTRING (103.9072791 1.3980533, 103.9071584 1.3980296)",,,,,
2357,4698074732,4698074733,0,476162270,True,1,residential,50,14.862,"LINESTRING (103.9071584 1.3980296, 103.9070516 1.3979492)",,,,,
2358,4698074733,5256518641,0,75138970,True,2,residential,50,44.075,"LINESTRING (103.9070516 1.3979492, 103.9068049 1.3976389)",,Edgefield Plains,,,
2359,4698074734,4698074735,0,476162273,True,1,residential,50,13.758,"LINESTRING (103.907458 1.398564, 103.9074357 1.3984423)",,Edgefield Plains,,,
2360,4698074734,411679974,0,476166955,True,3,residential,50,30.928,"LINESTRING (103.907458 1.398564, 103.9072954 1.3983383)",,Edgefield Plains,,,
2361,4698074735,4698074736,0,476162273,True,1,residential,50,9.594,"LINESTRING (103.9074357 1.3984423, 103.9074413 1.3983562)",,Edgefield Plains,,,
2362,4698074736,4698074737,0,476162273,True,1,residential,50,9.952,"LINESTRING (103.9074413 1.3983562, 103.9074711 1.3982718)",,Edgefield Plains,,,
2363,4698074737,4698074738,0,476162273,True,1,residential,50,11.06,"LINESTRING (103.9074711 1.3982718, 103.9075169 1.3981835)",,Edgefield Plains,,,
2364,4698074738,4697965974,0,512918170,True,2,residential,50,193.633,"LINESTRING (103.9075169 1.3981835, 103.9088727 1.3970902)",,Punggol Field,,,
2365,4698082936,5218833630,0,720099566,True,2,residential,50,6.733,"LINESTRING (103.904323 1.4105337, 103.9043767 1.4105057)",,Sentul Crescent,,,
2366,4698082943,2274884567,0,218215400,True,1,secondary_link,50,7.866,"LINESTRING (103.9079637 1.405927, 103.9079881 1.4058606)",,,,,
2367,4698082944,2274884735,0,476165171,True,5,secondary,60,46.473,"LINESTRING (103.9081366 1.4065086, 103.9079439 1.4061377)",,Punggol Road,,,
2368,4698082945,3865151270,0,476165174,True,4,residential,40,54.072,"LINESTRING (103.9115042 1.4042849, 103.9112305 1.4038829)",,Edgefield Plains,,,
2369,4698082951,4504401272,0,476165175,True,4,residential,50,52.662,"LINESTRING (103.9153488 1.4014235, 103.9150793 1.401034)",,Edgedale Plains,,,
2370,4698082955,2274873406,0,476165178,True,4,primary,60,39.061,"LINESTRING (103.9162581 1.3948768, 103.916461 1.3951636)",,Punggol East,,,
2371,4698110445,5177330355,0,476166951,True,3,residential,40,7.04,"LINESTRING (103.9085064 1.4002305, 103.9085415 1.4002832)",,Edgefield Plains,,,
2372,4698110450,4698074734,0,476166954,True,4,residential,40,56.344,"LINESTRING (103.9077539 1.3989754, 103.907458 1.398564)",,Edgefield Plains,,,
2373,4698110451,6660787472,0,476166956,True,3,residential,40,16.612,"LINESTRING (103.9115285 1.3960021, 103.9114434 1.3958793)",,Edgedale Plains,,,
2374,4699838981,5148252372,0,476389377,True,1,secondary_link,50,26.491,"LINESTRING (103.8973378 1.4059007, 103.8973204 1.4061383)",,,,,
2375,4699838981,369166424,0,476389378,True,4,secondary,60,52.707,"LINESTRING (103.8973378 1.4059007, 103.8974777 1.4063536)",,Punggol Way,,,
2376,4699838982,4699838983,0,476389377,True,1,secondary_link,50,9.486,"LINESTRING (103.8972878 1.4062061, 103.8972294 1.4062683)",,,,,
2377,4699838983,4699838984,0,476389377,True,1,secondary_link,50,19.187,"LINESTRING (103.8972294 1.4062683, 103.8970842 1.4063616)",,,,,
2378,4699838984,5862473782,0,387265585,True,3,residential,50,106.169,"LINESTRING (103.8970842 1.4063616, 103.8961292 1.4063743)",,Punggol Central,,,
2379,4699838985,1167544109,0,476389381,True,5,tertiary,60,33.39,"LINESTRING (103.9003157 1.4063405, 103.9006034 1.4062542)",,Punggol Central,,,
2380,4699838986,4699839290,0,476389384,True,3,tertiary,60,17.761,"LINESTRING (103.9022599 1.405362, 103.9024 1.4052852)",,Punggol Central,,,building_passage
2381,4699838987,4699839291,0,476389385,True,3,tertiary,60,73.573,"LINESTRING (103.9025283 1.4052122, 103.9031052 1.4048879)",,Punggol Central,,,
2382,4699838988,4699894302,0,476389386,True,3,tertiary,60,5.192,"LINESTRING (103.9021994 1.4052387, 103.9021594 1.4052628)",,Punggol Central,,,
2383,4699839289,4699894303,0,476389387,True,3,tertiary,60,16.316,"LINESTRING (103.9024692 1.4050974, 103.9023408 1.4051685)",,Punggol Central,,,building_passage
2384,4699839290,4699838987,0,476389384,True,3,tertiary,60,16.41,"LINESTRING (103.9024 1.4052852, 103.9025283 1.4052122)",,Punggol Central,,,building_passage
2385,4699839291,4427352397,0,476389388,True,5,tertiary,60,57.155,"LINESTRING (103.9031052 1.4048879, 103.9035531 1.4046355)",,Punggol Central,,,
2386,4699839294,4699843569,0,476389390,True,3,tertiary,60,44.578,"LINESTRING (103.9052092 1.4036879, 103.9055394 1.4034604)",,Punggol Central,,,
2387,4699839295,4699839294,0,476389391,True,3,tertiary,60,35.759,"LINESTRING (103.9049444 1.4038705, 103.9052092 1.4036879)",,Punggol Central,,,
2388,4699839296,5680984272,0,476389392,True,3,tertiary,60,43.485,"LINESTRING (103.9048547 1.4037063, 103.9045247 1.4039163)",,Punggol Central,,,
2389,4699839297,4699839296,0,476389393,True,3,tertiary,60,29.657,"LINESTRING (103.9050811 1.4035652, 103.9048547 1.4037063)",,Punggol Central,,,
2390,4699843569,7284354296,0,476389868,True,4,tertiary,60,14.148,"LINESTRING (103.9055394 1.4034604, 103.9056471 1.4033926)",,Punggol Central,,,
2391,4699873961,5282885302,0,476393001,True,3,tertiary,60,4.781,"LINESTRING (103.9066694 1.4039218, 103.9066873 1.4039609)",,Punggol Road,,,
2392,4699873962,6589431488,0,476393002,True,3,secondary,60,45.882,"LINESTRING (103.9068618 1.4043534, 103.9070385 1.4047263)",,Punggol Road,,,
2393,4699873963,6094877452,0,476393003,True,4,secondary,60,31.005,"LINESTRING (103.9067807 1.4038508, 103.9066672 1.4035961)",,Punggol Road,,,
2394,4699873964,4699873963,0,476393004,True,3,secondary,60,49.17,"LINESTRING (103.9069612 1.4042545, 103.9067807 1.4038508)",,Punggol Road,,,
2395,4699894300,6683383012,0,476395118,True,4,tertiary,60,21.988,"LINESTRING (103.8985436 1.4063479, 103.8983458 1.4063475)",,Punggol Central,,,
2396,4699894301,4598672229,0,476395130,True,5,tertiary,60,36.189,"LINESTRING (103.9014749 1.4056457, 103.901183 1.4057898)",,Punggol Central,,,
2397,4699894302,6882616013,0,476395132,True,3,tertiary,60,66.1,"LINESTRING (103.9021594 1.4052628, 103.9016439 1.4055591)",,Punggol Central,,,
2398,4699894303,4699838988,0,476389387,True,3,tertiary,60,17.55,"LINESTRING (103.9023408 1.4051685, 103.9021994 1.4052387)",,Punggol Central,,,building_passage
2399,4699894304,6660610880,0,476395133,True,3,residential,50,25.213,"LINESTRING (103.9033585 1.4037261, 103.9034812 1.4039168)",,Punggol Place,,,
2400,4699900593,2274884191,0,476396181,True,4,residential,50,43.53,"LINESTRING (103.9082807 1.4053293, 103.9079736 1.4055722)",,Punggol Drive,,,
2401,4699936568,4699936569,0,476400642,True,3,residential,50,22.054,"LINESTRING (103.9012409 1.4068787, 103.9011616 1.4066969)",,Punggol Walk,,,
2402,4699936569,6094895083,0,476400644,True,3,residential,50,16.584,"LINESTRING (103.9011616 1.4066969, 103.9011091 1.4065573)",,Punggol Walk,,,
2403,4699936576,4427352399,0,476400646,True,4,residential,50,32.678,"LINESTRING (103.9041876 1.4049448, 103.9040443 1.4046882)",,Punggol Place,,,
2404,4701778442,4701778443,0,476689607,True,3,primary,60,39.95,"LINESTRING (103.8916384 1.3876768, 103.8917557 1.3880164)",,Sengkang East Road,,,
2405,4701778443,4701778448,0,476689608,True,3,primary,60,82.154,"LINESTRING (103.8917557 1.3880164, 103.8919933 1.388716)",,Sengkang East Road,,,
2406,4701778444,482728294,0,476689609,True,3,primary,60,29.867,"LINESTRING (103.8918146 1.3876901, 103.8917311 1.3874348)",,Sengkang East Road,,,
2407,4701778445,4701778444,0,476689610,True,3,primary,60,32.811,"LINESTRING (103.891913 1.3879683, 103.8918146 1.3876901)",,Sengkang East Road,,,
2408,4701778448,6138602119,0,476689614,True,4,primary,60,14.278,"LINESTRING (103.8919933 1.388716, 103.8920295 1.3888392)",,Sengkang East Road,,,
2409,4701778449,5952971776,0,627686931,True,4,primary,60,67.426,"LINESTRING (103.8925836 1.3904545, 103.8927946 1.391023)",,Sengkang East Road,,,
2410,4701778450,369140676,0,476689629,True,4,primary,60,25.667,"LINESTRING (103.8932933 1.3924505, 103.8933709 1.3926679)",,Sengkang East Road,,,
2411,4701778451,3808580389,0,476689634,True,3,primary,60,12.504,"LINESTRING (103.8934112 1.3924223, 103.8933751 1.3923158)",,Sengkang East Road,,,
2412,4701778452,6744978186,0,627686928,True,3,primary,60,23.651,"LINESTRING (103.8933036 1.392105, 103.8932379 1.3919027)",,Sengkang East Road,,,
2413,4701796490,6738061164,0,476692297,True,3,primary,60,18.333,"LINESTRING (103.8944431 1.3953887, 103.8943809 1.395236)",,Sengkang East Road,,,
2414,4701796491,7062103094,0,476692298,True,5,primary,60,47.124,"LINESTRING (103.894165 1.3950491, 103.8943112 1.3954469)",,Sengkang East Road,,,
2415,4701796492,2083328532,0,476692301,True,5,primary,60,59.536,"LINESTRING (103.8953272 1.3983632, 103.895511 1.3988661)",,Sengkang East Road,,,
2416,4701801600,6737745170,0,717440786,True,4,secondary,60,31.553,"LINESTRING (103.8965169 1.4021693, 103.8965665 1.4024487)",,Punggol Way,,,
2417,4701901611,4430972546,0,476705430,True,4,tertiary,50,33.891,"LINESTRING (103.8930024 1.3892387, 103.892716 1.3893432)",,Compassvale Drive,,,
2418,4701901612,6744978185,0,476705431,True,4,primary,60,22.189,"LINESTRING (103.8927088 1.3903257, 103.8926478 1.3901357)",,Sengkang East Road,,,
2419,4701920928,4430972597,0,476708349,True,6,primary,60,42.523,"LINESTRING (103.8939848 1.3940855, 103.8938566 1.3937252)",,Sengkang East Road,,,
2420,4701920929,4701920930,0,476708351,True,1,primary_link,50,9.797,"LINESTRING (103.8949202 1.3958625, 103.8948367 1.3958343)",,,,,
2421,4701920929,5680984237,0,512918151,True,3,tertiary,50,27.663,"LINESTRING (103.8949202 1.3958625, 103.8946835 1.3959393)",,Compassvale Street,,,
2422,4701920930,4701920931,0,476708351,True,1,primary_link,50,11.499,"LINESTRING (103.8948367 1.3958343, 103.8947386 1.3958015)",,,,,
2423,4701920931,5278671112,0,476708351,True,1,primary_link,50,4.939,"LINESTRING (103.8947386 1.3958015, 103.8947009 1.395778)",,,,,
2424,4701920932,4701920933,0,476708351,True,1,primary_link,50,18.089,"LINESTRING (103.8946544 1.3957437, 103.8945262 1.3956435)",,,,,
2425,4701920933,4701796490,0,512918152,True,3,primary,60,29.8,"LINESTRING (103.8945262 1.3956435, 103.8944431 1.3953887)",,Sengkang East Road,,,
2426,4701920934,3063328509,0,476708352,True,6,primary,60,38.609,"LINESTRING (103.8949661 1.3968307, 103.8948271 1.3965125)",,Sengkang East Road,,,
2427,4702038543,3063328275,0,476720121,True,4,tertiary,50,21.069,"LINESTRING (103.8940552 1.3962836, 103.8942372 1.3962307)",,Anchorvale Street,,,
2428,4702038544,6745053185,0,476720123,True,4,motorway_link,50,37.647,"LINESTRING (103.8946697 1.4005959, 103.8950081 1.4005825)",,,,,
2429,4702038545,4702038546,0,476720124,True,1,secondary_link,50,11.145,"LINESTRING (103.8966423 1.4030466, 103.8966163 1.4031434)",,,,,
2430,4702038545,411679959,0,582412289,True,4,secondary,60,28.11,"LINESTRING (103.8966423 1.4030466, 103.8966903 1.4032948)",,Punggol Way,,,
2431,4702038546,4702038547,0,476720124,True,1,secondary_link,50,14.539,"LINESTRING (103.8966163 1.4031434, 103.8965336 1.4032447)",,,,,
2432,4702038547,4702038548,0,476720124,True,1,secondary_link,50,17.514,"LINESTRING (103.8965336 1.4032447, 103.8964105 1.403343)",,,,,
2433,4702038548,4004974091,0,231414427,True,2,residential,50,53.656,"LINESTRING (103.8964105 1.403343, 103.8959348 1.4034248)",,Punggol Field,,,
2434,4702038549,4702038550,0,476720125,True,1,secondary_link,50,18.451,"LINESTRING (103.8964235 1.4034183, 103.8965789 1.4034766)",,,,,
2435,4702038549,369166473,0,582412288,True,3,residential,50,31.188,"LINESTRING (103.8964235 1.4034183, 103.8967028 1.4033917)",,Punggol Field,,,
2436,4702038550,4702038551,0,476720125,True,1,secondary_link,50,11.035,"LINESTRING (103.8965789 1.4034766, 103.8966643 1.4035272)",,,,,
2437,4702038551,4702038552,0,476720125,True,1,secondary_link,50,13.57,"LINESTRING (103.8966643 1.4035272, 103.8967475 1.4036165)",,,,,
2438,4702038552,2274883483,0,190451323,True,3,secondary,60,47.473,"LINESTRING (103.8967475 1.4036165, 103.89684 1.4040333)",,Punggol Way,,,
2439,4713507380,6113106118,0,651978152,True,4,primary,60,21.517,"LINESTRING (103.9160223 1.3945399, 103.9161319 1.3946994)",,Punggol East,,,
2440,4713507381,1840905920,0,655172009,True,3,primary,60,123.84,"LINESTRING (103.9161678 1.3944331, 103.9155213 1.3935261)",,Punggol East,,,
2441,4713513135,242937154,0,175052987,True,3,primary,70,79.799,"LINESTRING (103.9060121 1.385765, 103.9066492 1.3860957)",,Sengkang East Drive,,,
2442,4715317285,4459074677,0,478299263,True,1,secondary_link,50,14.044,"LINESTRING (103.9019193 1.3861107, 103.9017953 1.3860865)",,,,,
2443,4715317285,242948308,0,478299264,True,2,tertiary,50,27.65,"LINESTRING (103.9019193 1.3861107, 103.9016864 1.386198)",,Rivervale Lane,,,
2444,4715317286,5178381728,0,478299265,True,2,tertiary,50,8.013,"LINESTRING (103.9008554 1.3865052, 103.9007875 1.3865294)",,Compassvale Drive,,,
2445,4715317287,4715317288,0,478299267,True,2,tertiary,50,34.147,"LINESTRING (103.9007157 1.3865549, 103.9004217 1.3866439)",,Compassvale Drive,,,
2446,4715317288,375775415,0,478299268,True,4,tertiary,50,65.511,"LINESTRING (103.9004217 1.3866439, 103.8998596 1.3868209)",,Compassvale Drive,,,
2447,4715318989,3865151147,0,478299271,True,1,tertiary_link,50,12.128,"LINESTRING (103.8969648 1.3878569, 103.8968565 1.3878437)",,,,,
2448,4715318989,375773700,0,478299273,True,3,tertiary,50,33.051,"LINESTRING (103.8969648 1.3878569, 103.8966859 1.3879599)",,Compassvale Drive,,,
2449,4715318990,3865151146,0,478299271,True,1,tertiary_link,50,3.813,"LINESTRING (103.8968039 1.3878321, 103.896772 1.3878195)",,,,,
2450,4715318991,4715318992,0,478299271,True,1,tertiary_link,50,15.21,"LINESTRING (103.8967286 1.3877923, 103.8966104 1.3877234)",,,,,
2451,4715318992,3865151143,0,478299272,True,2,tertiary,50,2.385,"LINESTRING (103.8966104 1.3877234, 103.8966041 1.3877029)",,Compassvale Road,,,
2452,4715318993,4715318989,0,478299275,True,4,tertiary,50,35.203,"LINESTRING (103.8972627 1.3877495, 103.8969648 1.3878569)",,Compassvale Drive,,,
2453,4715342422,4430972266,0,478302468,True,3,tertiary,50,27.705,"LINESTRING (103.8950674 1.3885034, 103.8948328 1.3885875)",,Compassvale Drive,,,
2454,4724478332,5710095107,0,479326874,True,3,tertiary,50,26.131,"LINESTRING (103.8924041 1.3967599, 103.8926321 1.3967027)",,Anchorvale Street,,,
2455,4724478333,3063325002,0,479326879,True,4,tertiary,50,36.482,"LINESTRING (103.8983786 1.3951777, 103.8987004 1.3951133)",,Compassvale Street,,,
2456,4724478334,3063324108,0,479326882,True,4,tertiary,50,28.589,"LINESTRING (103.900848 1.3944239, 103.901093 1.3943457)",,Compassvale Street,,,
2457,4724480746,6821129516,0,479328463,True,4,tertiary,40,20.248,"LINESTRING (103.9050955 1.3923941, 103.9052381 1.3922808)",,Rivervale Drive,,,
2458,4724544243,370709474,0,74549011,True,3,secondary,50,15.757,"LINESTRING (103.8936189 1.3867482, 103.8937598 1.3867327)",,Sengkang East Avenue,,,
2459,4724544243,4724544244,0,479334769,True,1,secondary_link,50,7.485,"LINESTRING (103.8936189 1.3867482, 103.8936841 1.386765)",,,,,
